"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.95913300570078e-191,1.07724654524833,0.58,0.254,4.20958908934927e-187,"0","NDUFS8"
1.32803080463642e-188,1.06442964787534,0.559,0.239,2.85353978992227e-184,"0","MGST3"
1.11690106263477e-187,0.826850230961639,0.606,0.234,2.39988531328333e-183,"0","AC144530.1"
2.04039268149043e-186,0.749256765137291,0.748,0.328,4.38419175471848e-182,"0","ATN1"
2.21374706805112e-186,0.883092115032922,0.727,0.374,4.75667832512143e-182,"0","GPI"
1.10999545369189e-185,0.689827044570857,0.914,0.614,2.38504723134777e-181,"0","LY6E"
1.28545627525281e-185,0.789858127417972,0.831,0.379,2.76205989863572e-181,"0","AL355309.1"
3.84141472540704e-185,0.761139290749438,0.865,0.404,8.25404782048211e-181,"0","CLDN4"
4.1203158445319e-185,0.840918873171775,0.612,0.254,8.8533226551457e-181,"0","FKBP4"
4.83137799551774e-185,1.04591359815092,0.503,0.196,1.0381181898969e-180,"0","OCIAD2"
2.50200756622925e-184,0.886317853062433,0.677,0.31,5.37606365755678e-180,"0","JUP"
2.70037529156745e-183,0.842978150220815,0.54,0.2,5.80229638899097e-179,"0","AC005912.1"
2.89707689077579e-182,0.822556270817738,0.552,0.206,6.22494911520993e-178,"0","RPL34P31"
7.27587403261353e-180,0.810576095782264,0.525,0.191,1.56336705338767e-175,"0","AL136968.2"
1.30396515295101e-177,0.888739408968857,0.635,0.291,2.80182992414583e-173,"0","CAPN1"
2.21127671815431e-176,0.68415017286118,0.913,0.611,4.75137028429817e-172,"0","COX6C"
1.77115476321927e-173,0.817633662735642,0.653,0.287,3.80568023972924e-169,"0","TACSTD2"
8.51208698980927e-172,0.746614678447024,0.687,0.292,1.82899213150032e-167,"0","RPL34P34"
3.73155678361348e-171,0.754334166984162,0.871,0.518,8.01799606095028e-167,"0","ROMO1"
1.61096181361611e-170,0.757989197706167,0.754,0.332,3.46147364891694e-166,"0","ATP5F1E"
4.90735037320168e-170,0.73805075216474,0.702,0.301,1.05444237468984e-165,"0","RPL34P33"
1.18528406629788e-169,0.771228423733366,0.769,0.389,2.54681987325426e-165,"0","RPL13P12"
2.47055781541646e-169,0.713074866918691,0.897,0.529,5.30848757798535e-165,"0","CSTA"
1.01975185369881e-168,0.798255613884999,0.61,0.261,2.19114080804264e-164,"0","ATG10"
1.7997143221074e-168,0.970323662034367,0.514,0.214,3.86704616391216e-164,"0","PUF60"
2.30939209042161e-168,0.895301676754926,0.61,0.278,4.96219078468892e-164,"0","S100A16"
2.7868231572427e-168,0.999455609313539,0.57,0.257,5.98804691796739e-164,"0","PPP1R14B"
1.71757625738057e-167,0.671753569160676,0.999,0.63,3.69055610423363e-163,"0","AL022718.1"
4.00036518914954e-167,0.957290030137416,0.594,0.28,8.59558468192562e-163,"0","TKT"
1.1256147706226e-165,0.764145002584732,0.628,0.274,2.41860845763678e-161,"0","SNHG1"
3.45461194090187e-165,1.00465581593042,0.531,0.232,7.42292467741585e-161,"0","SCAND1"
3.68058744480707e-163,0.732062117381652,0.813,0.468,7.90847824265696e-159,"0","P4HB"
2.98689993223361e-162,0.752404436750125,0.751,0.363,6.41795188439036e-158,"0","RPL13AP5"
2.40163730345451e-160,0.880070298844786,0.631,0.309,5.16039807393271e-156,"0","DYNLRB1"
3.41136783367543e-160,0.714862152279876,0.627,0.26,7.3300060642184e-156,"0","BX679664.3"
3.9151273959377e-160,0.928299504589484,0.545,0.243,8.41243423565133e-156,"0","VDAC2"
1.54998382300446e-159,0.8628372195351,0.509,0.204,3.33045024048969e-155,"0","PGAM1"
1.59010637745342e-159,0.7261509169955,0.811,0.382,3.41666157323416e-155,"0","RPS3AP47"
5.3854384217006e-159,0.703911871840409,0.795,0.367,1.15716915367081e-154,"0","AL358472.1"
2.03105113492812e-156,0.779948326945528,0.513,0.205,4.36411957362004e-152,"0","ATP11B"
4.43934554882963e-156,0.655991968173576,0.612,0.257,9.53882178077022e-152,"0","MT-TS1"
6.9949596595256e-155,0.936123025314185,0.544,0.247,1.50300698204226e-150,"0","ZNF706"
7.12742257844495e-155,0.890312611546848,0.543,0.241,1.53146928943047e-150,"0","PRKCSH"
8.15310648562673e-154,0.773637814208215,0.791,0.451,1.75185799056662e-149,"0","COX7B"
3.11687698847704e-153,0.874651011365445,0.58,0.268,6.69723358514062e-149,"0","SGK1"
9.61715815663905e-153,0.909161764258783,0.586,0.282,2.06643877311703e-148,"0","RNF7"
5.59778716768347e-150,0.690480136954668,0.815,0.385,1.20279652872015e-145,"0","TRIR"
3.24651526493752e-149,0.783708329781277,0.61,0.286,6.97578734977124e-145,"0","OTUB1"
8.14155069846086e-148,0.91350429356305,0.512,0.227,1.74937499857828e-143,"0","PSMD4"
9.20767517255339e-147,0.717483135345164,0.624,0.286,1.97845316432655e-142,"0","EMP1"
3.37941462641178e-146,0.530238258310619,0.933,0.702,7.261348207771e-142,"0","TPI1"
2.61529388465614e-142,0.799495818506963,0.673,0.358,5.61948196996065e-138,"0","SNRPD3"
3.68848821211532e-142,0.736106040802774,0.679,0.342,7.9254546213722e-138,"0","CPNE1"
1.3212044786492e-140,0.816025304963488,0.61,0.302,2.83887206327353e-136,"0","SEC61G"
3.65417908485128e-140,0.524449474518498,0.973,0.702,7.85173459961994e-136,"0","KRT6A"
4.78458881727466e-140,0.81121608156797,0.669,0.355,1.02806459916781e-135,"0","NDUFB4"
2.06413053963786e-139,0.665923505547772,0.808,0.48,4.43519729051987e-135,"0","SSR4"
2.79042913997146e-139,0.828046389219009,0.593,0.295,5.99579509305667e-135,"0","PSMD8"
3.91371472597053e-139,0.612617228577794,0.898,0.573,8.40939883169288e-135,"0","ACTN4"
1.30108303456132e-137,0.818348952978187,0.572,0.277,2.79563711636192e-133,"0","FKBP2"
1.52846263834069e-137,0.705513720897624,0.749,0.441,3.28420767100263e-133,"0","PSMB1"
2.47064054374076e-137,0.698302728574311,0.783,0.455,5.30866533633577e-133,"0","TMEM258"
1.85325787363703e-136,0.927460543686966,0.503,0.233,3.98209519308389e-132,"0","NDUFB3"
3.99354955903918e-136,0.705360672598325,0.65,0.308,8.58093993750749e-132,"0","GLUL"
2.35182369826777e-133,0.679449144418705,0.865,0.474,5.05336358046795e-129,"0","H3F3A"
1.19534327863952e-132,0.782169477469895,0.64,0.316,2.56843410281273e-128,"0","MT1E"
1.6366131521819e-132,0.582176048108229,0.591,0.256,3.51659068009324e-128,"0","GREM1"
2.21751744748717e-131,0.638531585020691,0.887,0.459,4.76477973941567e-127,"0","ABCG1"
2.58689906117241e-129,0.71659902911758,0.751,0.423,5.55847001274115e-125,"0","TSPO"
2.98867484872048e-126,0.686602614792932,0.742,0.431,6.42176564744569e-122,"0","SEC62"
1.33278565617956e-124,0.66394703464308,0.772,0.466,2.86375653943302e-120,"0","TRMT112"
5.68617025996014e-123,0.690683349589446,0.541,0.255,1.22178740375763e-118,"0","RPL14P1"
1.55082480010055e-121,0.740892963432176,0.592,0.304,3.33225724797606e-117,"0","SF3B5"
4.32452567885787e-121,0.699015135311209,0.627,0.323,9.2921083261619e-117,"0","CEBPD"
2.2428255305992e-120,0.672729467763826,0.788,0.486,4.8191592175985e-116,"0","FABP5"
3.01344077241983e-120,0.655219061159931,0.732,0.417,6.47498018769848e-116,"0","KRT16"
1.967334160536e-117,0.65700402274475,0.793,0.468,4.2272109107437e-113,"0","COX5B"
3.2227445041767e-117,0.576212981669002,0.713,0.368,6.92471111612448e-113,"0","ADAM10"
3.13650770062437e-116,0.594896132408676,0.816,0.481,6.73941409633158e-112,"0","RPL6P27"
9.27086439247492e-116,0.615013634690855,0.7,0.383,1.99203063201109e-111,"0","KHSRP"
2.89319666208544e-115,0.555337348651349,0.501,0.215,6.21661166782298e-111,"0","ATP5F1B"
3.16248456050365e-115,0.586953557507069,0.88,0.447,6.79523057515419e-111,"0","AC007098.1"
8.72261518974706e-114,0.665610389748866,0.719,0.433,1.87422832582095e-109,"0","BST2"
3.42124283962242e-113,0.552224170593303,0.922,0.603,7.3512244894967e-109,"0","SFN"
7.70488261561568e-111,0.523390013190969,0.708,0.346,1.65554812761734e-106,"0","ZNF302"
1.50181129040656e-110,0.719133594157379,0.522,0.258,3.22694191969658e-106,"0","PLSCR1"
6.26799036548803e-110,0.588498741449602,0.84,0.551,1.34680308983241e-105,"0","NDUFA1"
7.99769948070781e-109,0.585165160429431,0.84,0.541,1.71846568741969e-104,"0","ISG15"
3.67540563140955e-108,0.666595419897025,0.671,0.385,7.89734408020971e-104,"0","PSMB4"
2.77979803274165e-106,0.71685335247268,0.581,0.314,5.97295203295198e-102,"0","ERH"
4.173060226928e-106,0.68759441074318,0.591,0.316,8.96665450960019e-102,"0","PLP2"
1.11477027459072e-104,0.678323597157779,0.661,0.37,2.39530688901308e-100,"0","SNRPG"
1.01709218108312e-103,0.615943837354047,0.639,0.346,2.18542596949329e-99,"0","C12orf57"
9.17007298322523e-103,0.668462440138765,0.581,0.312,1.9703735819056e-98,"0","ENSA"
3.73032483298513e-102,0.63536043246728,0.522,0.261,8.01534896863516e-98,"0","VPS28"
6.9620561918456e-102,0.510112832652802,0.648,0.336,1.49593701394186e-97,"0","STAT6"
6.69183856673553e-101,0.687683355828793,0.558,0.298,1.43787535283446e-96,"0","NDUFB8"
6.44525066510071e-100,0.596508118360445,0.625,0.342,1.38489101041019e-95,"0","ARHGDIA"
1.50213875139285e-99,0.58199450626427,0.746,0.446,3.22764553511782e-95,"0","TUBA1C"
4.90523310385399e-98,0.53957810622364,0.723,0.407,1.05398743702511e-93,"0","SLC3A2"
5.75393093332048e-98,0.680315541269725,0.574,0.311,1.23634713964257e-93,"0","NDUFA11"
7.37516540114333e-97,0.630737130950282,0.522,0.266,1.58470178974367e-92,"0","LMO4"
3.19898409871513e-96,0.73174386847021,0.532,0.284,6.87365713290921e-92,"0","SNRPF"
1.57588361645224e-95,0.567314527985505,0.801,0.493,3.38610112667094e-91,"0","TXN"
3.12617880365737e-95,0.581497649193838,0.604,0.328,6.71722039541859e-91,"0","SHISA5"
3.78087914670715e-95,0.641128377691522,0.606,0.335,8.12397502252966e-91,"0","COX5A"
1.49470130405972e-93,0.551677591703533,0.816,0.546,3.21166469203312e-89,"0","CHCHD2"
2.21746193948871e-93,0.504931884022784,0.586,0.303,4.76466046937939e-89,"0","HNRNPL"
3.396442045252e-93,0.685820080198642,0.539,0.291,7.29793502263298e-89,"0","MRPL52"
1.95932961038732e-88,0.632976802013916,0.551,0.301,4.21001153383923e-84,"0","NDUFS6"
2.51487765299891e-87,0.568342069796206,0.75,0.471,5.40371761299876e-83,"0","UQCRH"
7.10332870837469e-86,0.616632703997686,0.569,0.319,1.52629223956847e-81,"0","C19orf53"
3.3273392350512e-84,0.623763447661252,0.519,0.282,7.14945381435451e-80,"0","TALDO1"
4.51206929646488e-84,0.609724521067308,0.508,0.273,9.69508329731408e-80,"0","NFE2L1"
6.57014482016945e-84,0.559362122286917,0.6,0.338,1.41172701750981e-79,"0","UBE2L3"
1.11640838149904e-82,0.566549700085429,0.664,0.401,2.39882668932699e-78,"0","SLC25A5"
3.30057108249918e-82,0.511565521930423,0.595,0.327,7.09193708496598e-78,"0","DDIT4"
1.34013387982399e-81,0.533273115984507,0.539,0.287,2.8795456675778e-77,"0","STMN1"
4.57765976890189e-78,0.543820158068156,0.598,0.347,9.83601754543949e-74,"0","CCT3"
6.32096438834305e-78,0.540875018931316,0.525,0.283,1.35818561812327e-73,"0","HEBP2"
8.47865633515152e-78,0.656895913563376,0.522,0.295,1.82180888673401e-73,"0","GSTO1"
6.3672771715158e-76,0.513079029592421,0.719,0.457,1.3681368458436e-71,"0","PSME2"
9.6538859555906e-76,0.526606688415745,0.54,0.299,2.07433047527775e-71,"0","H1FX"
1.79696644470987e-75,0.525140537615411,0.541,0.303,3.86114179974809e-71,"0","EIF3H"
3.0149869937298e-75,0.583582792573159,0.539,0.302,6.47830255342722e-71,"0","EIF5A"
2.10641858247347e-68,0.569863175119661,0.536,0.305,4.52606160816076e-64,"0","SSBP1"
3.34455630657403e-67,0.500998681998534,0.579,0.348,7.18644813593561e-63,"0","RPN2"
3.8627011933525e-67,0.50110514098103,0.566,0.333,8.29978605415651e-63,"0","BSG"
3.2827029130216e-61,0.514091631681129,0.5,0.296,7.0535437492095e-57,"0","EIF3E"
0,2.19991833615381,0.833,0.332,0,"1","MTRNR2L1"
0,1.99950482618648,0.93,0.433,0,"1","MTRNR2L12"
0,2.02918739967855,0.839,0.342,0,"1","ABCC5"
0,2.08733555823896,0.719,0.283,0,"1","MTCO2P12"
0,1.46990846205049,0.746,0.328,0,"1","KRT19"
0,1.75240284849813,0.74,0.349,0,"1","ATN1"
0,2.53821729193269,0.599,0.21,0,"1","COL7A1"
0,1.77210527103117,0.633,0.269,0,"1","ELF3"
0,1.75834418639368,0.937,0.575,0,"1","NEAT1"
0,1.13203467955185,0.939,0.581,0,"1","FXYD3"
0,2.44224242223503,0.527,0.171,0,"1","MTRNR2L8"
0,1.77122988840961,0.684,0.339,0,"1","SNORD3A"
0,1.64505869973697,0.704,0.376,0,"1","MIR205HG"
0,0.976897135719654,0.904,0.619,0,"1","KRT5"
0,0.842989834332817,0.948,0.719,0,"1","KRT6A"
0,0.839644835514792,0.972,0.749,0,"1","CSTB"
0,0.891632380149306,0.973,0.802,0,"1","HSPB1"
